curve_id,pair_id,split,kind,archetype,GT,truth_T1_latent,truth_T1_observable,mean_reporting_delay,delay_median,r_pre,r_post,ramp_days,ascertainment,dispersion,imports,weekday_batch_fraction,zero_fraction
development_moderate_respiratory_014_outbreak,development_moderate_respiratory_014,development,outbreak,moderate_respiratory,4.323464425561818,80.0,83.0,2.980805094100884,3,0.9509526351699379,1.6618229749449958,19,0.28897909622898604,8.91310071143399,0.9400680619042099,0.07646737303767731,0.15
development_moderate_respiratory_014_no_outbreak,development_moderate_respiratory_014,development,no_outbreak,moderate_respiratory,4.323464425561818,,,2.980805094100884,3,0.9509526351699379,,19,0.28897909622898604,8.91310071143399,0.9400680619042099,0.07646737303767731,0.1409090909090909
development_moderate_respiratory_015_outbreak,development_moderate_respiratory_015,development,outbreak,moderate_respiratory,4.577146806998751,54.0,56.0,2.590883137786481,2,0.877786668979891,1.3120098799581323,18,0.6927825894532722,11.604791892233077,0.7979843293855311,0.21744301388663512,0.05909090909090909
development_moderate_respiratory_015_no_outbreak,development_moderate_respiratory_015,development,no_outbreak,moderate_respiratory,4.577146806998751,,,2.590883137786481,2,0.877786668979891,,18,0.6927825894532722,11.604791892233077,0.7979843293855311,0.21744301388663512,0.031818181818181815
development_moderate_respiratory_016_outbreak,development_moderate_respiratory_016,development,outbreak,moderate_respiratory,4.2179105510085,61.0,63.0,2.26538509123649,2,0.8307385239095373,1.3142647888866188,9,0.6294105952171499,7.780368833074514,1.174119772816315,0.09672286110954464,0.045454545454545456
development_moderate_respiratory_016_no_outbreak,development_moderate_respiratory_016,development,no_outbreak,moderate_respiratory,4.2179105510085,,,2.26538509123649,2,0.8307385239095373,,9,0.6294105952171499,7.780368833074514,1.174119772816315,0.09672286110954464,0.031818181818181815
development_moderate_respiratory_017_outbreak,development_moderate_respiratory_017,development,outbreak,moderate_respiratory,5.119968693550505,77.0,79.0,2.0220189184914337,2,0.7587767795905931,1.6271214616062821,17,0.6762134358837467,8.84792216475752,0.8581027624792374,0.1196390748969347,0.07727272727272727
development_moderate_respiratory_017_no_outbreak,development_moderate_respiratory_017,development,no_outbreak,moderate_respiratory,5.119968693550505,,,2.0220189184914337,2,0.7587767795905931,,17,0.6762134358837467,8.84792216475752,0.8581027624792374,0.1196390748969347,0.09090909090909091
development_moderate_respiratory_018_outbreak,development_moderate_respiratory_018,development,outbreak,moderate_respiratory,4.3031095617296815,58.0,62.0,4.383664556647092,4,0.9596715734479182,1.3370715668431354,12,0.6672787367572269,9.59454340095282,0.5431333886890758,0.22233611348996357,0.15454545454545454
development_moderate_respiratory_018_no_outbreak,development_moderate_respiratory_018,development,no_outbreak,moderate_respiratory,4.3031095617296815,,,4.383664556647092,4,0.9596715734479182,,12,0.6672787367572269,9.59454340095282,0.5431333886890758,0.22233611348996357,0.09545454545454546
development_moderate_respiratory_019_outbreak,development_moderate_respiratory_019,development,outbreak,moderate_respiratory,5.771201834592238,65.0,66.0,1.4612085543188558,1,0.7614506886367333,1.369507974275545,17,0.416707215672538,12.199605526204648,0.532670038379784,0.28768857616301347,0.20909090909090908
development_moderate_respiratory_019_no_outbreak,development_moderate_respiratory_019,development,no_outbreak,moderate_respiratory,5.771201834592238,,,1.4612085543188558,1,0.7614506886367333,,17,0.416707215672538,12.199605526204648,0.532670038379784,0.28768857616301347,0.41818181818181815
development_sparse_zoonotic_000_outbreak,development_sparse_zoonotic_000,development,outbreak,sparse_zoonotic,6.737037259888085,64.0,66.0,2.2941971600113162,2,0.8143295394214012,1.4401556325703666,24,0.30026801896592,9.915881779516226,0.5704785509275395,0.2991244718714737,0.1590909090909091
development_sparse_zoonotic_000_no_outbreak,development_sparse_zoonotic_000,development,no_outbreak,sparse_zoonotic,6.737037259888085,,,2.2941971600113162,2,0.8143295394214012,,24,0.30026801896592,9.915881779516226,0.5704785509275395,0.2991244718714737,0.4727272727272727
development_sparse_zoonotic_001_outbreak,development_sparse_zoonotic_001,development,outbreak,sparse_zoonotic,8.876371134154965,75.0,77.0,2.7139823367207656,2,0.7292440348274153,1.5581338544593493,27,0.4452822397451466,3.5208842825964126,0.5639054104828385,0.20276063412677098,0.2681818181818182
development_sparse_zoonotic_001_no_outbreak,development_sparse_zoonotic_001,development,no_outbreak,sparse_zoonotic,8.876371134154965,,,2.7139823367207656,2,0.7292440348274153,,27,0.4452822397451466,3.5208842825964126,0.5639054104828385,0.20276063412677098,0.5045454545454545
development_sparse_zoonotic_002_outbreak,development_sparse_zoonotic_002,development,outbreak,sparse_zoonotic,6.396062889195144,70.0,74.0,4.536912079125754,4,0.6999830835433017,1.1856192582223728,15,0.26907308442482447,4.14326281560991,0.3538391425194364,0.30247213850874416,0.37727272727272726
development_sparse_zoonotic_002_no_outbreak,development_sparse_zoonotic_002,development,no_outbreak,sparse_zoonotic,6.396062889195144,,,4.536912079125754,4,0.6999830835433017,,15,0.26907308442482447,4.14326281560991,0.3538391425194364,0.30247213850874416,0.7909090909090909
development_sparse_zoonotic_003_outbreak,development_sparse_zoonotic_003,development,outbreak,sparse_zoonotic,7.6784402886984875,81.0,86.0,5.456193724566125,5,0.6608406832862049,1.331459787070616,19,0.4706278300908776,8.856282593967883,0.8444714108973732,0.13167645562165226,0.1409090909090909
development_sparse_zoonotic_003_no_outbreak,development_sparse_zoonotic_003,development,no_outbreak,sparse_zoonotic,7.6784402886984875,,,5.456193724566125,5,0.6608406832862049,,19,0.4706278300908776,8.856282593967883,0.8444714108973732,0.13167645562165226,0.34545454545454546
development_sparse_zoonotic_004_outbreak,development_sparse_zoonotic_004,development,outbreak,sparse_zoonotic,8.530398480226317,76.0,78.0,2.0773688710751657,2,0.6695027074465496,1.3220576754318558,23,0.27824649681531094,2.7441313537644985,0.7897622616697559,0.3309975790814186,0.3181818181818182
development_sparse_zoonotic_004_no_outbreak,development_sparse_zoonotic_004,development,no_outbreak,sparse_zoonotic,8.530398480226317,,,2.0773688710751657,2,0.6695027074465496,,23,0.27824649681531094,2.7441313537644985,0.7897622616697559,0.3309975790814186,0.5636363636363636
development_sparse_zoonotic_005_outbreak,development_sparse_zoonotic_005,development,outbreak,sparse_zoonotic,6.664485890116654,60.0,64.0,4.995352924187517,4,0.7282462885205585,1.5193381569937805,17,0.2153524557078644,7.461613639910528,0.2498127108094011,0.12685941261299663,0.3181818181818182
development_sparse_zoonotic_005_no_outbreak,development_sparse_zoonotic_005,development,no_outbreak,sparse_zoonotic,6.664485890116654,,,4.995352924187517,4,0.7282462885205585,,17,0.2153524557078644,7.461613639910528,0.2498127108094011,0.12685941261299663,0.9090909090909091
development_sparse_zoonotic_006_outbreak,development_sparse_zoonotic_006,development,outbreak,sparse_zoonotic,6.252454308559781,56.0,60.0,4.633247238308825,4,0.7901700234670525,1.2828723081379512,14,0.509321050295441,6.002214906336808,0.4215907753709274,0.19371712043491374,0.23636363636363636
development_sparse_zoonotic_006_no_outbreak,development_sparse_zoonotic_006,development,no_outbreak,sparse_zoonotic,6.252454308559781,,,4.633247238308825,4,0.7901700234670525,,14,0.509321050295441,6.002214906336808,0.4215907753709274,0.19371712043491374,0.6090909090909091
development_sparse_zoonotic_007_outbreak,development_sparse_zoonotic_007,development,outbreak,sparse_zoonotic,8.458805946959206,89.0,91.0,2.8299626097084865,2,0.6339811584255759,1.591148821444535,26,0.5240813216727903,5.375221814480572,0.7029795156807468,0.3048992220177992,0.19090909090909092
development_sparse_zoonotic_007_no_outbreak,development_sparse_zoonotic_007,development,no_outbreak,sparse_zoonotic,8.458805946959206,,,2.8299626097084865,2,0.6339811584255759,,26,0.5240813216727903,5.375221814480572,0.7029795156807468,0.3048992220177992,0.36818181818181817
development_sparse_zoonotic_008_outbreak,development_sparse_zoonotic_008,development,outbreak,sparse_zoonotic,7.7534480237787395,85.0,90.0,5.247364816263303,5,0.7901852228666703,1.3869351694514493,16,0.3862224932133397,5.903349565655098,0.8172598170800378,0.10008253221466867,0.16363636363636364
development_sparse_zoonotic_008_no_outbreak,development_sparse_zoonotic_008,development,no_outbreak,sparse_zoonotic,7.7534480237787395,,,5.247364816263303,5,0.7901852228666703,,16,0.3862224932133397,5.903349565655098,0.8172598170800378,0.10008253221466867,0.35
development_sparse_zoonotic_009_outbreak,development_sparse_zoonotic_009,development,outbreak,sparse_zoonotic,6.8385499200613875,72.0,75.0,3.3909783316574664,3,0.6832794230481176,1.4921245403262215,21,0.23012038890457887,7.933368503229069,0.36001121912522815,0.30631726182030833,0.32272727272727275
development_sparse_zoonotic_009_no_outbreak,development_sparse_zoonotic_009,development,no_outbreak,sparse_zoonotic,6.8385499200613875,,,3.3909783316574664,3,0.6832794230481176,,21,0.23012038890457887,7.933368503229069,0.36001121912522815,0.30631726182030833,0.7727272727272727
development_sparse_zoonotic_010_outbreak,development_sparse_zoonotic_010,development,outbreak,sparse_zoonotic,8.947539686004458,74.0,77.0,3.8584630434371685,3,0.7996135608257766,1.300838263625764,25,0.49518526170428145,6.649275478496589,0.2954732283699354,0.3415156840889582,0.30454545454545456
development_sparse_zoonotic_010_no_outbreak,development_sparse_zoonotic_010,development,no_outbreak,sparse_zoonotic,8.947539686004458,,,3.8584630434371685,3,0.7996135608257766,,25,0.49518526170428145,6.649275478496589,0.2954732283699354,0.3415156840889582,0.5045454545454545
development_sparse_zoonotic_011_outbreak,development_sparse_zoonotic_011,development,outbreak,sparse_zoonotic,7.051808727002361,87.0,90.0,3.4133304031757365,3,0.8259859852291773,1.2483017303213078,22,0.16229816571490233,4.516144461999708,0.8164411529210795,0.2314498073464662,0.31363636363636366
development_sparse_zoonotic_011_no_outbreak,development_sparse_zoonotic_011,development,no_outbreak,sparse_zoonotic,7.051808727002361,,,3.4133304031757365,3,0.8259859852291773,,22,0.16229816571490233,4.516144461999708,0.8164411529210795,0.2314498073464662,0.6545454545454545
development_sparse_zoonotic_012_outbreak,development_sparse_zoonotic_012,development,outbreak,sparse_zoonotic,9.02030106249033,55.0,58.0,3.230587915956878,3,0.6731277749488693,1.1523956719749662,23,0.3722467591292896,6.868388440071969,0.6067519717907097,0.31617642819758685,0.2318181818181818
development_sparse_zoonotic_012_no_outbreak,development_sparse_zoonotic_012,development,no_outbreak,sparse_zoonotic,9.02030106249033,,,3.230587915956878,3,0.6731277749488693,,23,0.3722467591292896,6.868388440071969,0.6067519717907097,0.31617642819758685,0.5863636363636363
development_sparse_zoonotic_013_outbreak,development_sparse_zoonotic_013,development,outbreak,sparse_zoonotic,9.686461085176546,79.0,81.0,2.6147264951388687,2,0.8529780728470677,1.3146420435848205,24,0.2550906675010774,3.3507377540710994,0.7581048629890368,0.13930299184719078,0.21363636363636362
development_sparse_zoonotic_013_no_outbreak,development_sparse_zoonotic_013,development,no_outbreak,sparse_zoonotic,9.686461085176546,,,2.6147264951388687,2,0.8529780728470677,,24,0.2550906675010774,3.3507377540710994,0.7581048629890368,0.13930299184719078,0.3090909090909091
development_sparse_zoonotic_014_outbreak,development_sparse_zoonotic_014,development,outbreak,sparse_zoonotic,9.43303811115126,84.0,88.0,5.110601646285502,4,0.717146071932736,1.3111914320365594,13,0.26052620776581065,3.270418935889917,0.43719599677815,0.22364542700057188,0.45
development_sparse_zoonotic_014_no_outbreak,development_sparse_zoonotic_014,development,no_outbreak,sparse_zoonotic,9.43303811115126,,,5.110601646285502,4,0.717146071932736,,13,0.26052620776581065,3.270418935889917,0.43719599677815,0.22364542700057188,0.740909090909091
development_sparse_zoonotic_015_outbreak,development_sparse_zoonotic_015,development,outbreak,sparse_zoonotic,9.452401341351315,85.0,89.0,4.184810156366153,4,0.6783865474080176,1.455315719141161,20,0.1888507750667976,7.704278444240088,0.26783112370177103,0.2909875746349792,0.6
development_sparse_zoonotic_015_no_outbreak,development_sparse_zoonotic_015,development,no_outbreak,sparse_zoonotic,9.452401341351315,,,4.184810156366153,4,0.6783865474080176,,20,0.1888507750667976,7.704278444240088,0.26783112370177103,0.2909875746349792,0.8227272727272728
development_sparse_zoonotic_016_outbreak,development_sparse_zoonotic_016,development,outbreak,sparse_zoonotic,9.225066908309582,55.0,59.0,4.129075155946838,4,0.8676377225795707,1.5557262176637643,12,0.4003722014179991,6.75992252884936,0.5585735439738608,0.20879414470692315,0.1590909090909091
development_sparse_zoonotic_016_no_outbreak,development_sparse_zoonotic_016,development,no_outbreak,sparse_zoonotic,9.225066908309582,,,4.129075155946838,4,0.8676377225795707,,12,0.4003722014179991,6.75992252884936,0.5585735439738608,0.20879414470692315,0.4636363636363636
development_sparse_zoonotic_017_outbreak,development_sparse_zoonotic_017,development,outbreak,sparse_zoonotic,9.72802351212121,78.0,84.0,6.6068361831777676,6,0.759330808731498,1.2452270397811382,23,0.17816573886494752,9.380629486277996,0.8450672526543264,0.15109698550416412,0.3409090909090909
development_sparse_zoonotic_017_no_outbreak,development_sparse_zoonotic_017,development,no_outbreak,sparse_zoonotic,9.72802351212121,,,6.6068361831777676,6,0.759330808731498,,23,0.17816573886494752,9.380629486277996,0.8450672526543264,0.15109698550416412,0.6409090909090909
development_sparse_zoonotic_018_outbreak,development_sparse_zoonotic_018,development,outbreak,sparse_zoonotic,8.392355620277916,69.0,72.0,4.01874195287828,3,0.8285067687338759,1.270791009738875,28,0.49243058763692094,9.821482224420214,0.5976803510634989,0.1463059685667442,0.11363636363636363
development_sparse_zoonotic_018_no_outbreak,development_sparse_zoonotic_018,development,no_outbreak,sparse_zoonotic,8.392355620277916,,,4.01874195287828,3,0.8285067687338759,,28,0.49243058763692094,9.821482224420214,0.5976803510634989,0.1463059685667442,0.36363636363636365
development_sparse_zoonotic_019_outbreak,development_sparse_zoonotic_019,development,outbreak,sparse_zoonotic,7.587469620931439,56.0,58.0,2.1881416763562545,2,0.6901404268578796,1.2123283430341731,16,0.4839789926842223,9.831233144531065,0.5357584675085589,0.08245307800427105,0.2318181818181818
development_sparse_zoonotic_019_no_outbreak,development_sparse_zoonotic_019,development,no_outbreak,sparse_zoonotic,7.587469620931439,,,2.1881416763562545,2,0.6901404268578796,,16,0.4839789926842223,9.831233144531065,0.5357584675085589,0.08245307800427105,0.36818181818181817
development_contact_network_000_outbreak,development_contact_network_000,development,outbreak,contact_network,10.914427914270451,88.0,93.0,5.47249074738618,5,0.837912527681566,1.436093098926466,19,0.4763611687574815,2.955689523450011,0.48956402676351585,0.27629735033547903,0.20454545454545456
development_contact_network_000_no_outbreak,development_contact_network_000,development,no_outbreak,contact_network,10.914427914270451,,,5.47249074738618,5,0.837912527681566,,19,0.4763611687574815,2.955689523450011,0.48956402676351585,0.27629735033547903,0.41363636363636364
development_contact_network_001_outbreak,development_contact_network_001,development,outbreak,contact_network,9.083305234688716,94.0,102.0,8.694021221986473,8,0.7893086921907876,1.4590232957261624,16,0.13993280205754782,3.653821401796841,0.4387291900668915,0.26692420801623257,0.4590909090909091
development_contact_network_001_no_outbreak,development_contact_network_001,development,no_outbreak,contact_network,9.083305234688716,,,8.694021221986473,8,0.7893086921907876,,16,0.13993280205754782,3.653821401796841,0.4387291900668915,0.26692420801623257,0.7
development_contact_network_002_outbreak,development_contact_network_002,development,outbreak,contact_network,11.006744966171997,80.0,88.0,8.698475416162225,8,0.7839669847506099,1.2327686867100702,18,0.3546718366268685,6.90333903451571,0.5231346730452822,0.32118606510815734,0.35909090909090907
development_contact_network_002_no_outbreak,development_contact_network_002,development,no_outbreak,contact_network,11.006744966171997,,,8.698475416162225,8,0.7839669847506099,,18,0.3546718366268685,6.90333903451571,0.5231346730452822,0.32118606510815734,0.6318181818181818
development_contact_network_003_outbreak,development_contact_network_003,development,outbreak,contact_network,8.036703323999742,83.0,89.0,6.839684016949114,6,0.9128023913806727,1.429471071423379,16,0.3432849697916741,7.083419195859101,0.6745779078895606,0.31009997966695757,0.16818181818181818
development_contact_network_003_no_outbreak,development_contact_network_003,development,no_outbreak,contact_network,8.036703323999742,,,6.839684016949114,6,0.9128023913806727,,16,0.3432849697916741,7.083419195859101,0.6745779078895606,0.31009997966695757,0.29545454545454547
development_contact_network_004_outbreak,development_contact_network_004,development,outbreak,contact_network,9.954252375636298,91.0,96.0,6.26338037136982,5,0.6841705669533319,1.4341490404479587,18,0.24385393220865936,4.18309750192736,0.594115925734344,0.14469809230496786,0.44545454545454544
development_contact_network_004_no_outbreak,development_contact_network_004,development,no_outbreak,contact_network,9.954252375636298,,,6.26338037136982,5,0.6841705669533319,,18,0.24385393220865936,4.18309750192736,0.594115925734344,0.14469809230496786,0.7227272727272728
development_contact_network_005_outbreak,development_contact_network_005,development,outbreak,contact_network,8.132618320067667,80.0,85.0,5.336274880894392,5,0.8534995366473637,1.4688337567989076,29,0.2701016652188183,4.439850724280276,0.16738942137880586,0.260809895703751,0.35909090909090907
development_contact_network_005_no_outbreak,development_contact_network_005,development,no_outbreak,contact_network,8.132618320067667,,,5.336274880894392,5,0.8534995366473637,,29,0.2701016652188183,4.439850724280276,0.16738942137880586,0.260809895703751,0.6681818181818182
development_contact_network_006_outbreak,development_contact_network_006,development,outbreak,contact_network,8.686314278155322,92.0,98.0,7.029176305603057,6,0.7257782651482381,1.3842466198035404,16,0.40531239790168994,6.533109553511968,0.500803416830603,0.3009204080358362,0.2818181818181818
development_contact_network_006_no_outbreak,development_contact_network_006,development,no_outbreak,contact_network,8.686314278155322,,,7.029176305603057,6,0.7257782651482381,,16,0.40531239790168994,6.533109553511968,0.500803416830603,0.3009204080358362,0.4818181818181818
development_contact_network_007_outbreak,development_contact_network_007,development,outbreak,contact_network,7.856832743964683,64.0,68.0,4.343882962045765,4,0.7865924905558063,1.4563860485029412,26,0.4442987312440932,2.7811207191474883,0.6151124169952084,0.32457027587621384,0.16363636363636364
development_contact_network_007_no_outbreak,development_contact_network_007,development,no_outbreak,contact_network,7.856832743964683,,,4.343882962045765,4,0.7865924905558063,,26,0.4442987312440932,2.7811207191474883,0.6151124169952084,0.32457027587621384,0.4090909090909091
development_contact_network_008_outbreak,development_contact_network_008,development,outbreak,contact_network,9.715129640705555,62.0,67.0,5.456966044456558,5,0.857673925563884,1.4045572150675119,18,0.403258888476826,7.4315822112731595,0.2964892518221367,0.10926689550329202,0.20454545454545456
development_contact_network_008_no_outbreak,development_contact_network_008,development,no_outbreak,contact_network,9.715129640705555,,,5.456966044456558,5,0.857673925563884,,18,0.403258888476826,7.4315822112731595,0.2964892518221367,0.10926689550329202,0.7363636363636363
development_contact_network_009_outbreak,development_contact_network_009,development,outbreak,contact_network,9.866635446439023,67.0,73.0,7.286085348916484,6,0.9180673288820311,1.4793274668814012,27,0.2908659213542081,2.7526117951660947,0.37404914332621775,0.08020174294607105,0.2727272727272727
development_contact_network_009_no_outbreak,development_contact_network_009,development,no_outbreak,contact_network,9.866635446439023,,,7.286085348916484,6,0.9180673288820311,,27,0.2908659213542081,2.7526117951660947,0.37404914332621775,0.08020174294607105,0.5772727272727273
development_contact_network_010_outbreak,development_contact_network_010,development,outbreak,contact_network,7.446772663327194,68.0,71.0,3.769529261654666,3,0.9287377713743392,1.4643340797399451,27,0.2403655609687354,5.390863039073621,0.16092200201725568,0.1489897892862121,0.4590909090909091
development_contact_network_010_no_outbreak,development_contact_network_010,development,no_outbreak,contact_network,7.446772663327194,,,3.769529261654666,3,0.9287377713743392,,27,0.2403655609687354,5.390863039073621,0.16092200201725568,0.1489897892862121,0.7818181818181819
development_contact_network_011_outbreak,development_contact_network_011,development,outbreak,contact_network,9.766476632731678,98.0,104.0,6.940283693514951,6,0.7688368016456375,1.3506452648615448,17,0.18024416970287718,7.427316985628875,0.5311173934869795,0.10057605169516129,0.45454545454545453
development_contact_network_011_no_outbreak,development_contact_network_011,development,no_outbreak,contact_network,9.766476632731678,,,6.940283693514951,6,0.7688368016456375,,17,0.18024416970287718,7.427316985628875,0.5311173934869795,0.10057605169516129,0.7181818181818181
development_contact_network_012_outbreak,development_contact_network_012,development,outbreak,contact_network,10.597289084878486,65.0,68.0,3.298195351458863,3,0.7333854010200663,1.173571680703861,24,0.12315236588756612,6.659040417459634,0.15733472161383702,0.1354247066076484,0.7954545454545454
development_contact_network_012_no_outbreak,development_contact_network_012,development,no_outbreak,contact_network,10.597289084878486,,,3.298195351458863,3,0.7333854010200663,,24,0.12315236588756612,6.659040417459634,0.15733472161383702,0.1354247066076484,0.9590909090909091
development_contact_network_013_outbreak,development_contact_network_013,development,outbreak,contact_network,10.077795050946415,96.0,104.0,8.686223983029953,8,0.9076482625357645,1.4919199226542623,23,0.1991679861687817,3.91520889292994,0.3111995561727028,0.27761586136978256,0.5363636363636364
development_contact_network_013_no_outbreak,development_contact_network_013,development,no_outbreak,contact_network,10.077795050946415,,,8.686223983029953,8,0.9076482625357645,,23,0.1991679861687817,3.91520889292994,0.3111995561727028,0.27761586136978256,0.7227272727272728
development_contact_network_014_outbreak,development_contact_network_014,development,outbreak,contact_network,7.879395095378372,91.0,94.0,4.019618092120293,3,0.9142225806525339,1.2398548160704297,24,0.2686442984483465,5.321440699645144,0.3423920868031065,0.18983964545789028,0.35909090909090907
development_contact_network_014_no_outbreak,development_contact_network_014,development,no_outbreak,contact_network,7.879395095378372,,,4.019618092120293,3,0.9142225806525339,,24,0.2686442984483465,5.321440699645144,0.3423920868031065,0.18983964545789028,0.6227272727272727
development_contact_network_015_outbreak,development_contact_network_015,development,outbreak,contact_network,8.538028504405194,98.0,104.0,6.664629959515029,6,0.8904247373614236,1.1949673332541344,25,0.2257682173855441,7.489228110218612,0.5826986192926525,0.2891173054634005,0.33181818181818185
development_contact_network_015_no_outbreak,development_contact_network_015,development,no_outbreak,contact_network,8.538028504405194,,,6.664629959515029,6,0.8904247373614236,,25,0.2257682173855441,7.489228110218612,0.5826986192926525,0.2891173054634005,0.5
development_contact_network_016_outbreak,development_contact_network_016,development,outbreak,contact_network,10.072034560122106,82.0,85.0,3.836563902358834,3,0.7215715595324673,1.1381012427132913,26,0.1718606171134418,5.283432682948533,0.5980406096421613,0.2092932351717426,0.40454545454545454
development_contact_network_016_no_outbreak,development_contact_network_016,development,no_outbreak,contact_network,10.072034560122106,,,3.836563902358834,3,0.7215715595324673,,26,0.1718606171134418,5.283432682948533,0.5980406096421613,0.2092932351717426,0.7318181818181818
development_contact_network_017_outbreak,development_contact_network_017,development,outbreak,contact_network,11.662461524201204,77.0,85.0,8.671670511011303,8,0.6687995523075561,1.488051915175815,31,0.49823017276738124,6.841524113036041,0.6381795694454939,0.06619161354832084,0.20909090909090908
development_contact_network_017_no_outbreak,development_contact_network_017,development,no_outbreak,contact_network,11.662461524201204,,,8.671670511011303,8,0.6687995523075561,,31,0.49823017276738124,6.841524113036041,0.6381795694454939,0.06619161354832084,0.42727272727272725
development_contact_network_018_outbreak,development_contact_network_018,development,outbreak,contact_network,9.696564889335527,86.0,93.0,8.154961368010433,7,0.7009873063832812,1.293158462656278,24,0.22175196728590052,7.1268583439514845,0.29395362954156934,0.3361892602676478,0.40454545454545454
development_contact_network_018_no_outbreak,development_contact_network_018,development,no_outbreak,contact_network,9.696564889335527,,,8.154961368010433,7,0.7009873063832812,,24,0.22175196728590052,7.1268583439514845,0.29395362954156934,0.3361892602676478,0.8045454545454546
development_contact_network_019_outbreak,development_contact_network_019,development,outbreak,contact_network,7.229954679799535,63.0,68.0,6.082042131052652,5,0.7911273543402229,1.182579154557208,27,0.2957148011742846,6.01970360402714,0.43334172631826495,0.3451907873607858,0.2636363636363636
development_contact_network_019_no_outbreak,development_contact_network_019,development,no_outbreak,contact_network,7.229954679799535,,,6.082042131052652,5,0.7911273543402229,,27,0.2957148011742846,6.01970360402714,0.43334172631826495,0.3451907873607858,0.5954545454545455
development_slow_high_severity_000_outbreak,development_slow_high_severity_000,development,outbreak,slow_high_severity,9.219293705106006,84.0,93.0,9.954787006583771,9,0.7498101182848764,1.2672975726371638,33,0.24204534034234956,2.308591902576405,0.4147797284207757,0.3214297743473484,0.35909090909090907
development_slow_high_severity_000_no_outbreak,development_slow_high_severity_000,development,no_outbreak,slow_high_severity,9.219293705106006,,,9.954787006583771,9,0.7498101182848764,,33,0.24204534034234956,2.308591902576405,0.4147797284207757,0.3214297743473484,0.6636363636363637
development_slow_high_severity_001_outbreak,development_slow_high_severity_001,development,outbreak,slow_high_severity,11.664319700712444,77.0,84.0,7.6363902475907075,7,0.629661930429221,1.392315742901559,32,0.23648061804043974,3.0658828448185975,0.5887567158404905,0.15682715323642354,0.36818181818181817
development_slow_high_severity_001_no_outbreak,development_slow_high_severity_001,development,no_outbreak,slow_high_severity,11.664319700712444,,,7.6363902475907075,7,0.629661930429221,,32,0.23648061804043974,3.0658828448185975,0.5887567158404905,0.15682715323642354,0.7045454545454546
development_slow_high_severity_002_outbreak,development_slow_high_severity_002,development,outbreak,slow_high_severity,11.876303260726779,80.0,84.0,4.775416387407418,4,0.6763305956085293,1.4483147173650175,19,0.39754512258287306,4.31892715968589,0.20701088600341716,0.27535597554578767,0.39090909090909093
development_slow_high_severity_002_no_outbreak,development_slow_high_severity_002,development,no_outbreak,slow_high_severity,11.876303260726779,,,4.775416387407418,4,0.6763305956085293,,19,0.39754512258287306,4.31892715968589,0.20701088600341716,0.27535597554578767,0.8181818181818182
development_slow_high_severity_003_outbreak,development_slow_high_severity_003,development,outbreak,slow_high_severity,11.070422156000504,84.0,92.0,8.793591787059576,8,0.7573790995883576,1.1106807348084549,24,0.4630756501081961,5.98080859771704,0.38876185834752597,0.27065734073347575,0.2909090909090909
development_slow_high_severity_003_no_outbreak,development_slow_high_severity_003,development,no_outbreak,slow_high_severity,11.070422156000504,,,8.793591787059576,8,0.7573790995883576,,24,0.4630756501081961,5.98080859771704,0.38876185834752597,0.27065734073347575,0.55
development_slow_high_severity_004_outbreak,development_slow_high_severity_004,development,outbreak,slow_high_severity,10.715613528779944,93.0,96.0,3.54416720605276,3,0.8716574139190549,1.4353224937337958,18,0.2171703689086039,3.837635217638121,0.2580366475996253,0.3277882958476098,0.5409090909090909
development_slow_high_severity_004_no_outbreak,development_slow_high_severity_004,development,no_outbreak,slow_high_severity,10.715613528779944,,,3.54416720605276,3,0.8716574139190549,,18,0.2171703689086039,3.837635217638121,0.2580366475996253,0.3277882958476098,0.7636363636363637
development_slow_high_severity_005_outbreak,development_slow_high_severity_005,development,outbreak,slow_high_severity,8.188888364292763,82.0,86.0,5.093114606524013,4,0.6256628760721589,1.340590270170952,34,0.30888184602397,6.020238186583369,0.20457071281289108,0.0800678692604283,0.6
development_slow_high_severity_005_no_outbreak,development_slow_high_severity_005,development,no_outbreak,slow_high_severity,8.188888364292763,,,5.093114606524013,4,0.6256628760721589,,34,0.30888184602397,6.020238186583369,0.20457071281289108,0.0800678692604283,0.7636363636363637
development_slow_high_severity_006_outbreak,development_slow_high_severity_006,development,outbreak,slow_high_severity,11.827041226000741,81.0,84.0,3.9619386279755084,3,0.7256208829970483,1.2511629997510612,31,0.5647978973103017,2.6870801256137837,0.23224231080385987,0.09265300040554565,0.4636363636363636
development_slow_high_severity_006_no_outbreak,development_slow_high_severity_006,development,no_outbreak,slow_high_severity,11.827041226000741,,,3.9619386279755084,3,0.7256208829970483,,31,0.5647978973103017,2.6870801256137837,0.23224231080385987,0.09265300040554565,0.7909090909090909
development_slow_high_severity_007_outbreak,development_slow_high_severity_007,development,outbreak,slow_high_severity,9.830914758228674,95.0,102.0,7.794650993903007,7,0.6930689696609657,1.198402495761659,21,0.5066168801692069,6.621713906850994,0.25698032993729175,0.3330416461129893,0.38636363636363635
development_slow_high_severity_007_no_outbreak,development_slow_high_severity_007,development,no_outbreak,slow_high_severity,9.830914758228674,,,7.794650993903007,7,0.6930689696609657,,21,0.5066168801692069,6.621713906850994,0.25698032993729175,0.3330416461129893,0.6636363636363637
